n,x_q31_in,y_float,y_fixed,err
931,2.7887056395e-01,2.7887056395e-01,2.7887056395e-01,0.0000000000e+00
932,2.7768098889e-01,2.7768098889e-01,2.7768098889e-01,0.0000000000e+00
933,2.7648902172e-01,2.7648902172e-01,2.7648902172e-01,0.0000000000e+00
934,2.7529467130e-01,2.7529467130e-01,2.7529467130e-01,0.0000000000e+00
935,2.7409794787e-01,2.7409794787e-01,2.7409794787e-01,0.0000000000e+00
936,2.7289885934e-01,2.7289885934e-01,2.7289885934e-01,0.0000000000e+00
937,2.7169741550e-01,2.7169741550e-01,2.7169741550e-01,0.0000000000e+00
938,2.7049362520e-01,2.7049362520e-01,2.7049362520e-01,0.0000000000e+00
939,2.6928749867e-01,2.6928749867e-01,2.6928749867e-01,0.0000000000e+00
940,2.6807904383e-01,2.6807904383e-01,2.6807904383e-01,0.0000000000e+00
941,2.6686827047e-01,2.6686827047e-01,2.6686827047e-01,0.0000000000e+00
942,2.6565518836e-01,2.6565518836e-01,2.6565518836e-01,0.0000000000e+00
943,2.6443980634e-01,2.6443980634e-01,2.6443980634e-01,0.0000000000e+00
944,2.6322213374e-01,2.6322213374e-01,2.6322213374e-01,0.0000000000e+00
945,2.6200218033e-01,2.6200218033e-01,2.6200218033e-01,0.0000000000e+00
946,2.6077995496e-01,2.6077995496e-01,2.6077995496e-01,0.0000000000e+00
947,2.5955546740e-01,2.5955546740e-01,2.5955546740e-01,0.0000000000e+00
948,2.5832872698e-01,2.5832872698e-01,2.5832872698e-01,0.0000000000e+00
949,2.5709974347e-01,2.5709974347e-01,2.5709974347e-01,0.0000000000e+00
950,2.5586852571e-01,2.5586852571e-01,2.5586852571e-01,0.0000000000e+00
951,2.5463508349e-01,2.5463508349e-01,2.5463508349e-01,0.0000000000e+00
952,2.5339942658e-01,2.5339942658e-01,2.5339942658e-01,0.0000000000e+00
953,2.5216156431e-01,2.5216156431e-01,2.5216156431e-01,0.0000000000e+00
954,2.5092150643e-01,2.5092150643e-01,2.5092150643e-01,0.0000000000e+00
955,2.4967926275e-01,2.4967926275e-01,2.4967926275e-01,0.0000000000e+00
956,2.4843484210e-01,2.4843484210e-01,2.4843484210e-01,0.0000000000e+00
957,2.4718825473e-01,2.4718825473e-01,2.4718825473e-01,0.0000000000e+00
958,2.4593951041e-01,2.4593951041e-01,2.4593951041e-01,0.0000000000e+00
959,2.4468861846e-01,2.4468861846e-01,2.4468861846e-01,0.0000000000e+00
960,2.4343558867e-01,2.4343558867e-01,2.4343558867e-01,0.0000000000e+00
961,2.4218043126e-01,2.4218043126e-01,2.4218043126e-01,0.0000000000e+00
962,2.4092315510e-01,2.4092315510e-01,2.4092315510e-01,0.0000000000e+00
963,2.3966377089e-01,2.3966377089e-01,2.3966377089e-01,0.0000000000e+00
964,2.3840228794e-01,2.3840228794e-01,2.3840228794e-01,0.0000000000e+00
965,2.3713871604e-01,2.3713871604e-01,2.3713871604e-01,0.0000000000e+00
966,2.3587306496e-01,2.3587306496e-01,2.3587306496e-01,0.0000000000e+00
967,2.3460534494e-01,2.3460534494e-01,2.3460534494e-01,0.0000000000e+00
968,2.3333556578e-01,2.3333556578e-01,2.3333556578e-01,0.0000000000e+00
969,2.3206373723e-01,2.3206373723e-01,2.3206373723e-01,0.0000000000e+00
970,2.3078986956e-01,2.3078986956e-01,2.3078986956e-01,0.0000000000e+00
971,2.2951397207e-01,2.2951397207e-01,2.2951397207e-01,0.0000000000e+00
972,2.2823605547e-01,2.2823605547e-01,2.2823605547e-01,0.0000000000e+00
973,2.2695612907e-01,2.2695612907e-01,2.2695612907e-01,0.0000000000e+00
974,2.2567420360e-01,2.2567420360e-01,2.2567420360e-01,0.0000000000e+00
975,2.2439028835e-01,2.2439028835e-01,2.2439028835e-01,0.0000000000e+00
976,2.2310439451e-01,2.2310439451e-01,2.2310439451e-01,0.0000000000e+00
977,2.2181653092e-01,2.2181653092e-01,2.2181653092e-01,0.0000000000e+00
978,2.2052670829e-01,2.2052670829e-01,2.2052670829e-01,0.0000000000e+00
979,2.1923493687e-01,2.1923493687e-01,2.1923493687e-01,0.0000000000e+00
980,2.1794122644e-01,2.1794122644e-01,2.1794122644e-01,0.0000000000e+00
981,2.1664558770e-01,2.1664558770e-01,2.1664558770e-01,0.0000000000e+00
982,2.1534803044e-01,2.1534803044e-01,2.1534803044e-01,0.0000000000e+00
983,2.1404856490e-01,2.1404856490e-01,2.1404856490e-01,0.0000000000e+00
984,2.1274720086e-01,2.1274720086e-01,2.1274720086e-01,0.0000000000e+00
985,2.1144394996e-01,2.1144394996e-01,2.1144394996e-01,0.0000000000e+00
986,2.1013882104e-01,2.1013882104e-01,2.1013882104e-01,0.0000000000e+00
987,2.0883182483e-01,2.0883182483e-01,2.0883182483e-01,0.0000000000e+00
988,2.0752297202e-01,2.0752297202e-01,2.0752297202e-01,0.0000000000e+00
989,2.0621227287e-01,2.0621227287e-01,2.0621227287e-01,0.0000000000e+00
990,2.0489973761e-01,2.0489973761e-01,2.0489973761e-01,0.0000000000e+00
991,2.0358537603e-01,2.0358537603e-01,2.0358537603e-01,0.0000000000e+00
992,2.0226919977e-01,2.0226919977e-01,2.0226919977e-01,0.0000000000e+00
993,2.0095121814e-01,2.0095121814e-01,2.0095121814e-01,0.0000000000e+00
994,1.9963144185e-01,1.9963144185e-01,1.9963144185e-01,0.0000000000e+00
995,1.9830988208e-01,1.9830988208e-01,1.9830988208e-01,0.0000000000e+00
996,1.9698654814e-01,1.9698654814e-01,1.9698654814e-01,0.0000000000e+00
997,1.9566145167e-01,1.9566145167e-01,1.9566145167e-01,0.0000000000e+00
998,1.9433460245e-01,1.9433460245e-01,1.9433460245e-01,0.0000000000e+00
999,1.9300601119e-01,1.9300601119e-01,1.9300601119e-01,0.0000000000e+00
1000,1.9167568814e-01,1.9167568814e-01,1.9167568814e-01,0.0000000000e+00
1001,1.9034364494e-01,1.9034364494e-01,1.9034364494e-01,0.0000000000e+00
1002,1.8900989089e-01,1.8900989089e-01,1.8900989089e-01,0.0000000000e+00
1003,1.8767443765e-01,1.8767443765e-01,1.8767443765e-01,0.0000000000e+00
1004,1.8633729499e-01,1.8633729499e-01,1.8633729499e-01,0.0000000000e+00
1005,1.8499847408e-01,1.8499847408e-01,1.8499847408e-01,0.0000000000e+00
1006,1.8365798565e-01,1.8365798565e-01,1.8365798565e-01,0.0000000000e+00
1007,1.8231583992e-01,1.8231583992e-01,1.8231583992e-01,0.0000000000e+00
1008,1.8097204808e-01,1.8097204808e-01,1.8097204808e-01,0.0000000000e+00
1009,1.7962662084e-01,1.7962662084e-01,1.7962662084e-01,0.0000000000e+00
1010,1.7827956891e-01,1.7827956891e-01,1.7827956891e-01,0.0000000000e+00
1011,1.7693090253e-01,1.7693090253e-01,1.7693090253e-01,0.0000000000e+00
1012,1.7558063334e-01,1.7558063334e-01,1.7558063334e-01,0.0000000000e+00
1013,1.7422877159e-01,1.7422877159e-01,1.7422877159e-01,0.0000000000e+00
1014,1.7287532846e-01,1.7287532846e-01,1.7287532846e-01,0.0000000000e+00
1015,1.7152031418e-01,1.7152031418e-01,1.7152031418e-01,0.0000000000e+00
1016,1.7016374040e-01,1.7016374040e-01,1.7016374040e-01,0.0000000000e+00
1017,1.6880561737e-01,1.6880561737e-01,1.6880561737e-01,0.0000000000e+00
1018,1.6744595626e-01,1.6744595626e-01,1.6744595626e-01,0.0000000000e+00
1019,1.6608476778e-01,1.6608476778e-01,1.6608476778e-01,0.0000000000e+00
1020,1.6472206358e-01,1.6472206358e-01,1.6472206358e-01,0.0000000000e+00
1021,1.6335785389e-01,1.6335785389e-01,1.6335785389e-01,0.0000000000e+00
1022,1.6199214943e-01,1.6199214943e-01,1.6199214943e-01,0.0000000000e+00
1023,1.6062496230e-01,1.6062496230e-01,1.6062496230e-01,0.0000000000e+00
1024,1.5925630229e-01,1.5925630229e-01,1.5925630229e-01,0.0000000000e+00
1025,1.5788618149e-01,1.5788618149e-01,1.5788618149e-01,0.0000000000e+00
1026,1.5651461016e-01,1.5651461016e-01,1.5651461016e-01,0.0000000000e+00
1027,1.5514159948e-01,1.5514159948e-01,1.5514159948e-01,0.0000000000e+00
1028,1.5376716107e-01,1.5376716107e-01,1.5376716107e-01,0.0000000000e+00
1029,1.5239130566e-01,1.5239130566e-01,1.5239130566e-01,0.0000000000e+00
1030,1.5101404395e-01,1.5101404395e-01,1.5101404395e-01,0.0000000000e+00
1031,1.4963538805e-01,1.4963538805e-01,1.4963538805e-01,0.0000000000e+00
1032,1.4825534821e-01,1.4825534821e-01,1.4825534821e-01,0.0000000000e+00
1033,1.4687393559e-01,1.4687393559e-01,1.4687393559e-01,0.0000000000e+00
1034,1.4549116185e-01,1.4549116185e-01,1.4549116185e-01,0.0000000000e+00
1035,1.4410703862e-01,1.4410703862e-01,1.4410703862e-01,0.0000000000e+00
1036,1.4272157568e-01,1.4272157568e-01,1.4272157568e-01,0.0000000000e+00
1037,1.4133478561e-01,1.4133478561e-01,1.4133478561e-01,0.0000000000e+00
1038,1.3994667912e-01,1.3994667912e-01,1.3994667912e-01,0.0000000000e+00
1039,1.3855726738e-01,1.3855726738e-01,1.3855726738e-01,0.0000000000e+00
1040,1.3716656202e-01,1.3716656202e-01,1.3716656202e-01,0.0000000000e+00
1041,1.3577457424e-01,1.3577457424e-01,1.3577457424e-01,0.0000000000e+00
1042,1.3438131474e-01,1.3438131474e-01,1.3438131474e-01,0.0000000000e+00
1043,1.3298679562e-01,1.3298679562e-01,1.3298679562e-01,0.0000000000e+00
1044,1.3159102807e-01,1.3159102807e-01,1.3159102807e-01,0.0000000000e+00
1045,1.3019402325e-01,1.3019402325e-01,1.3019402325e-01,0.0000000000e+00
1046,1.2879579235e-01,1.2879579235e-01,1.2879579235e-01,0.0000000000e+00
1047,1.2739634747e-01,1.2739634747e-01,1.2739634747e-01,0.0000000000e+00
1048,1.2599569932e-01,1.2599569932e-01,1.2599569932e-01,0.0000000000e+00
1049,1.2459385954e-01,1.2459385954e-01,1.2459385954e-01,0.0000000000e+00
1050,1.2319083977e-01,1.2319083977e-01,1.2319083977e-01,0.0000000000e+00
1051,1.2178665120e-01,1.2178665120e-01,1.2178665120e-01,0.0000000000e+00
1052,1.2038130546e-01,1.2038130546e-01,1.2038130546e-01,0.0000000000e+00
1053,1.1897481419e-01,1.1897481419e-01,1.1897481419e-01,0.0000000000e+00
1054,1.1756718857e-01,1.1756718857e-01,1.1756718857e-01,0.0000000000e+00
1055,1.1615844024e-01,1.1615844024e-01,1.1615844024e-01,0.0000000000e+00
1056,1.1474858085e-01,1.1474858085e-01,1.1474858085e-01,0.0000000000e+00
1057,1.1333762156e-01,1.1333762156e-01,1.1333762156e-01,0.0000000000e+00
1058,1.1192557449e-01,1.1192557449e-01,1.1192557449e-01,0.0000000000e+00
1059,1.1051245080e-01,1.1051245080e-01,1.1051245080e-01,0.0000000000e+00
1060,1.0909826262e-01,1.0909826262e-01,1.0909826262e-01,0.0000000000e+00
1061,1.0768302064e-01,1.0768302064e-01,1.0768302064e-01,0.0000000000e+00
1062,1.0626673698e-01,1.0626673698e-01,1.0626673698e-01,0.0000000000e+00
1063,1.0484942375e-01,1.0484942375e-01,1.0484942375e-01,0.0000000000e+00
1064,1.0343109164e-01,1.0343109164e-01,1.0343109164e-01,0.0000000000e+00
1065,1.0201175325e-01,1.0201175325e-01,1.0201175325e-01,0.0000000000e+00
1066,1.0059141973e-01,1.0059141973e-01,1.0059141973e-01,0.0000000000e+00
1067,9.9170102738e-02,9.9170102738e-02,9.9170102738e-02,0.0000000000e+00
1068,9.7747814376e-02,9.7747814376e-02,9.7747814376e-02,0.0000000000e+00
1069,9.6324565820e-02,9.6324565820e-02,9.6324565820e-02,0.0000000000e+00
1070,9.4900369179e-02,9.4900369179e-02,9.4900369179e-02,0.0000000000e+00
1071,9.3475236092e-02,9.3475236092e-02,9.3475236092e-02,0.0000000000e+00
1072,9.2049178202e-02,9.2049178202e-02,9.2049178202e-02,0.0000000000e+00
1073,9.0622207616e-02,9.0622207616e-02,9.0622207616e-02,0.0000000000e+00
1074,8.9194335975e-02,8.9194335975e-02,8.9194335975e-02,0.0000000000e+00
1075,8.7765574921e-02,8.7765574921e-02,8.7765574921e-02,0.0000000000e+00
1076,8.6335936561e-02,8.6335936561e-02,8.6335936561e-02,0.0000000000e+00
1077,8.4905432072e-02,8.4905432072e-02,8.4905432072e-02,0.0000000000e+00
1078,8.3474074025e-02,8.3474074025e-02,8.3474074025e-02,0.0000000000e+00
1079,8.2041874062e-02,8.2041874062e-02,8.2041874062e-02,0.0000000000e+00
1080,8.0608844291e-02,8.0608844291e-02,8.0608844291e-02,0.0000000000e+00
1081,7.9174995888e-02,7.9174995888e-02,7.9174995888e-02,0.0000000000e+00
1082,7.7740341425e-02,7.7740341425e-02,7.7740341425e-02,0.0000000000e+00
1083,7.6304892078e-02,7.6304892078e-02,7.6304892078e-02,0.0000000000e+00
1084,7.4868660886e-02,7.4868660886e-02,7.4868660886e-02,0.0000000000e+00
1085,7.3431658559e-02,7.3431658559e-02,7.3431658559e-02,0.0000000000e+00
1086,7.1993897669e-02,7.1993897669e-02,7.1993897669e-02,0.0000000000e+00
1087,7.0555390324e-02,7.0555390324e-02,7.0555390324e-02,0.0000000000e+00
1088,6.9116148166e-02,6.9116148166e-02,6.9116148166e-02,0.0000000000e+00
1089,6.7676183302e-02,6.7676183302e-02,6.7676183302e-02,0.0000000000e+00
1090,6.6235507838e-02,6.6235507838e-02,6.6235507838e-02,0.0000000000e+00
1091,6.4794133417e-02,6.4794133417e-02,6.4794133417e-02,0.0000000000e+00
1092,6.3352072611e-02,6.3352072611e-02,6.3352072611e-02,0.0000000000e+00
1093,6.1909336597e-02,6.1909336597e-02,6.1909336597e-02,0.0000000000e+00
1094,6.0465938412e-02,6.0465938412e-02,6.0465938412e-02,0.0000000000e+00
1095,5.9021889232e-02,5.9021889232e-02,5.9021889232e-02,0.0000000000e+00
1096,5.7577201631e-02,5.7577201631e-02,5.7577201631e-02,0.0000000000e+00
1097,5.6131887715e-02,5.6131887715e-02,5.6131887715e-02,0.0000000000e+00
1098,5.4685959127e-02,5.4685959127e-02,5.4685959127e-02,2.7755575616e-17
1099,5.3239428438e-02,5.3239428438e-02,5.3239428438e-02,0.0000000000e+00
1100,5.1792307291e-02,5.1792307291e-02,5.1792307291e-02,0.0000000000e+00
1101,5.0344608258e-02,5.0344608258e-02,5.0344608258e-02,0.0000000000e+00
1102,4.8896343447e-02,4.8896343447e-02,4.8896343447e-02,0.0000000000e+00
1103,4.7447524499e-02,4.7447524499e-02,4.7447524499e-02,0.0000000000e+00
1104,4.5998163987e-02,4.5998163987e-02,4.5998163987e-02,0.0000000000e+00
1105,4.4548274018e-02,4.4548274018e-02,4.4548274018e-02,0.0000000000e+00
1106,4.3097866699e-02,4.3097866699e-02,4.3097866699e-02,2.7755575616e-17
1107,4.1646954138e-02,4.1646954138e-02,4.1646954138e-02,0.0000000000e+00
1108,4.0195548441e-02,4.0195548441e-02,4.0195548441e-02,-2.7755575616e-17
1109,3.8743662182e-02,3.8743662182e-02,3.8743662182e-02,0.0000000000e+00
1110,3.7291307468e-02,3.7291307468e-02,3.7291307468e-02,0.0000000000e+00
1111,3.5838495940e-02,3.5838495940e-02,3.5838495940e-02,1.3877787808e-17
1112,3.4385240637e-02,3.4385240637e-02,3.4385240637e-02,-2.7755575616e-17
1113,3.2931553666e-02,3.2931553666e-02,3.2931553666e-02,-1.3877787808e-17
1114,3.1477446668e-02,3.1477446668e-02,3.1477446668e-02,-2.7755575616e-17
1115,3.0022932217e-02,3.0022932217e-02,3.0022932217e-02,1.3877787808e-17
1116,2.8568022884e-02,2.8568022884e-02,2.8568022884e-02,4.1633363423e-17
1117,2.7112730779e-02,2.7112730779e-02,2.7112730779e-02,1.3877787808e-17
1118,2.5657067541e-02,2.5657067541e-02,2.5657067541e-02,0.0000000000e+00
1119,2.4201046675e-02,2.4201046675e-02,2.4201046675e-02,0.0000000000e+00
1120,2.2744679824e-02,2.2744679824e-02,2.2744679824e-02,1.3877787808e-17
1121,2.1287979092e-02,2.1287979092e-02,2.1287979092e-02,0.0000000000e+00
1122,1.9830957055e-02,1.9830957055e-02,1.9830957055e-02,-2.7755575616e-17
1123,1.8373625819e-02,1.8373625819e-02,1.8373625819e-02,-1.3877787808e-17
1124,1.6915998422e-02,1.6915998422e-02,1.6915998422e-02,-2.7755575616e-17
1125,1.5458086506e-02,1.5458086506e-02,1.5458086506e-02,-1.3877787808e-17
1126,1.3999902178e-02,1.3999902178e-02,1.3999902178e-02,-2.7755575616e-17
1127,1.2541458942e-02,1.2541458942e-02,1.2541458942e-02,-1.3877787808e-17
1128,1.1082767975e-02,1.1082767975e-02,1.1082767975e-02,-1.3877787808e-17
1129,9.6238423139e-03,9.6238423139e-03,9.6238423139e-03,0.0000000000e+00
1130,8.1646945328e-03,8.1646945328e-03,8.1646945328e-03,-1.3877787808e-17
1131,6.7053362727e-03,6.7053362727e-03,6.7053362727e-03,0.0000000000e+00
1132,5.2457805723e-03,5.2457805723e-03,5.2457805723e-03,1.3877787808e-17
1133,3.7860395387e-03,3.7860395387e-03,3.7860395387e-03,1.3877787808e-17
1134,2.3261257447e-03,2.3261257447e-03,2.3261257447e-03,0.0000000000e+00
1135,8.6605129763e-04,8.6605129763e-04,8.6605129763e-04,-1.3877787808e-17
1136,-5.9417029843e-04,-5.9417029843e-04,-5.9417029843e-04,-2.7755575616e-17
1137,-2.0545283332e-03,-2.0545283332e-03,-2.0545283332e-03,-1.3877787808e-17
1138,-3.5150088370e-03,-3.5150088370e-03,-3.5150088370e-03,0.0000000000e+00
1139,-4.9756006338e-03,-4.9756006338e-03,-4.9756006338e-03,0.0000000000e+00
1140,-6.4362902194e-03,-6.4362902194e-03,-6.4362902194e-03,0.0000000000e+00
1141,-7.8970654868e-03,-7.8970654868e-03,-7.8970654868e-03,1.3877787808e-17
1142,-9.3579138629e-03,-9.3579138629e-03,-9.3579138629e-03,0.0000000000e+00
1143,-1.0818823241e-02,-1.0818823241e-02,-1.0818823241e-02,0.0000000000e+00
1144,-1.2279781047e-02,-1.2279781047e-02,-1.2279781047e-02,0.0000000000e+00
1145,-1.3740774244e-02,-1.3740774244e-02,-1.3740774244e-02,-1.3877787808e-17
1146,-1.5201790724e-02,-1.5201790724e-02,-1.5201790724e-02,0.0000000000e+00
1147,-1.6662818380e-02,-1.6662818380e-02,-1.6662818380e-02,0.0000000000e+00
1148,-1.8123843707e-02,-1.8123843707e-02,-1.8123843707e-02,1.3877787808e-17
1149,-1.9584855065e-02,-1.9584855065e-02,-1.9584855065e-02,1.3877787808e-17
1150,-2.1045839414e-02,-2.1045839414e-02,-2.1045839414e-02,0.0000000000e+00
1151,-2.2506784648e-02,-2.2506784648e-02,-2.2506784648e-02,-1.3877787808e-17
1152,-2.3967677727e-02,-2.3967677727e-02,-2.3967677727e-02,-1.3877787808e-17
1153,-2.5428507011e-02,-2.5428507011e-02,-2.5428507011e-02,0.0000000000e+00
1154,-2.6889258530e-02,-2.6889258530e-02,-2.6889258530e-02,0.0000000000e+00
1155,-2.8349921107e-02,-2.8349921107e-02,-2.8349921107e-02,0.0000000000e+00
1156,-2.9810481239e-02,-2.9810481239e-02,-2.9810481239e-02,-6.9388939039e-18
1157,-3.1270926818e-02,-3.1270926818e-02,-3.1270926818e-02,-6.9388939039e-18
1158,-3.2731245272e-02,-3.2731245272e-02,-3.2731245272e-02,-1.3877787808e-17
1159,-3.4191424027e-02,-3.4191424027e-02,-3.4191424027e-02,6.9388939039e-18
1160,-3.5651450511e-02,-3.5651450511e-02,-3.5651450511e-02,-1.3877787808e-17
1161,-3.7111311685e-02,-3.7111311685e-02,-3.7111311685e-02,-1.3877787808e-17
1162,-3.8570995443e-02,-3.8570995443e-02,-3.8570995443e-02,6.9388939039e-18
1163,-4.0030489210e-02,-4.0030489210e-02,-4.0030489210e-02,-6.9388939039e-18
1164,-4.1489780415e-02,-4.1489780415e-02,-4.1489780415e-02,-2.7755575616e-17
1165,-4.2948856018e-02,-4.2948856018e-02,-4.2948856018e-02,0.0000000000e+00
1166,-4.4407703448e-02,-4.4407703448e-02,-4.4407703448e-02,4.1633363423e-17
1167,-4.5866311062e-02,-4.5866311062e-02,-4.5866311062e-02,6.2450045135e-17
1168,-4.7324664891e-02,-4.7324664891e-02,-4.7324664891e-02,3.4694469520e-17
1169,-4.8782753292e-02,-4.8782753292e-02,-4.8782753292e-02,-1.3877787808e-17
1170,-5.0240563229e-02,-5.0240563229e-02,-5.0240563229e-02,-6.9388939039e-18
1171,-5.1698082127e-02,-5.1698082127e-02,-5.1698082127e-02,0.0000000000e+00
1172,-5.3155297413e-02,-5.3155297413e-02,-5.3155297413e-02,2.0816681712e-17
1173,-5.4612196051e-02,-5.4612196051e-02,-5.4612196051e-02,0.0000000000e+00
1174,-5.6068766396e-02,-5.6068766396e-02,-5.6068766396e-02,-2.0816681712e-17
1175,-5.7524994947e-02,-5.7524994947e-02,-5.7524994947e-02,-1.3877787808e-17
1176,-5.8980869129e-02,-5.8980869129e-02,-5.8980869129e-02,0.0000000000e+00
1177,-6.0436376836e-02,-6.0436376836e-02,-6.0436376836e-02,6.9388939039e-18
1178,-6.1891504563e-02,-6.1891504563e-02,-6.1891504563e-02,0.0000000000e+00
1179,-6.3346240669e-02,-6.3346240669e-02,-6.3346240669e-02,0.0000000000e+00
1180,-6.4800571650e-02,-6.4800571650e-02,-6.4800571650e-02,0.0000000000e+00
1181,-6.6254485399e-02,-6.6254485399e-02,-6.6254485399e-02,0.0000000000e+00
1182,-6.7707968876e-02,-6.7707968876e-02,-6.7707968876e-02,0.0000000000e+00
1183,-6.9161009975e-02,-6.9161009975e-02,-6.9161009975e-02,0.0000000000e+00
1184,-7.0613595191e-02,-7.0613595191e-02,-7.0613595191e-02,0.0000000000e+00
1185,-7.2065712418e-02,-7.2065712418e-02,-7.2065712418e-02,0.0000000000e+00
1186,-7.3517349083e-02,-7.3517349083e-02,-7.3517349083e-02,-1.3877787808e-17
1187,-7.4968492147e-02,-7.4968492147e-02,-7.4968492147e-02,0.0000000000e+00
1188,-7.6419129502e-02,-7.6419129502e-02,-7.6419129502e-02,0.0000000000e+00
1189,-7.7869247645e-02,-7.7869247645e-02,-7.7869247645e-02,1.3877787808e-17
1190,-7.9318834469e-02,-7.9318834469e-02,-7.9318834469e-02,0.0000000000e+00
1191,-8.0767877400e-02,-8.0767877400e-02,-8.0767877400e-02,0.0000000000e+00
1192,-8.2216363400e-02,-8.2216363400e-02,-8.2216363400e-02,0.0000000000e+00
1193,-8.3664279897e-02,-8.3664279897e-02,-8.3664279897e-02,4.1633363423e-17
1194,-8.5111614317e-02,-8.5111614317e-02,-8.5111614317e-02,4.1633363423e-17
1195,-8.6558354087e-02,-8.6558354087e-02,-8.6558354087e-02,2.7755575616e-17
1196,-8.8004486170e-02,-8.8004486170e-02,-8.8004486170e-02,-1.3877787808e-17
1197,-8.9449997991e-02,-8.9449997991e-02,-8.9449997991e-02,0.0000000000e+00
1198,-9.0894877445e-02,-9.0894877445e-02,-9.0894877445e-02,0.0000000000e+00
1199,-9.2339110561e-02,-9.2339110561e-02,-9.2339110561e-02,2.7755575616e-17
1200,-9.3782686163e-02,-9.3782686163e-02,-9.3782686163e-02,2.7755575616e-17
1201,-9.5225590281e-02,-9.5225590281e-02,-9.5225590281e-02,1.3877787808e-17
1202,-9.6667811275e-02,-9.6667811275e-02,-9.6667811275e-02,1.3877787808e-17
1203,-9.8109335639e-02,-9.8109335639e-02,-9.8109335639e-02,0.0000000000e+00
1204,-9.9550151266e-02,-9.9550151266e-02,-9.9550151266e-02,1.3877787808e-17
1205,-1.0099024512e-01,-1.0099024512e-01,-1.0099024512e-01,1.3877787808e-17
1206,-1.0242960462e-01,-1.0242960462e-01,-1.0242960462e-01,1.3877787808e-17
1207,-1.0386821721e-01,-1.0386821721e-01,-1.0386821721e-01,1.3877787808e-17
1208,-1.0530607030e-01,-1.0530607030e-01,-1.0530607030e-01,0.0000000000e+00
1209,-1.0674315086e-01,-1.0674315086e-01,-1.0674315086e-01,0.0000000000e+00
1210,-1.0817944631e-01,-1.0817944631e-01,-1.0817944631e-01,0.0000000000e+00
1211,-1.0961494362e-01,-1.0961494362e-01,-1.0961494362e-01,0.0000000000e+00
1212,-1.1104963114e-01,-1.1104963114e-01,-1.1104963114e-01,1.3877787808e-17
1213,-1.1248349538e-01,-1.1248349538e-01,-1.1248349538e-01,1.3877787808e-17
1214,-1.1391652329e-01,-1.1391652329e-01,-1.1391652329e-01,2.7755575616e-17
1215,-1.1534870323e-01,-1.1534870323e-01,-1.1534870323e-01,4.1633363423e-17
1216,-1.1678002216e-01,-1.1678002216e-01,-1.1678002216e-01,2.7755575616e-17
1217,-1.1821046704e-01,-1.1821046704e-01,-1.1821046704e-01,0.0000000000e+00
