x,y
2.2897664489e-01,2.2897664458e-01
1.5030248744e-01,1.5030248743e-01
5.1531450405e-02,5.1531450357e-02
-5.4137744398e-02,-5.4137744009e-02
-1.5257776545e-01,-1.5257776529e-01
-2.3062141642e-01,-2.3062141612e-01
-2.7782356252e-01,-2.7782356227e-01
-2.8786037934e-01,-2.8786037909e-01
-2.5937830507e-01,-2.5937830471e-01
-1.9617849778e-01,-1.9617849775e-01
-1.0671141101e-01,-1.0671141092e-01
-2.9484392623e-03,-2.9484392144e-03
1.0121891196e-01,1.0121891182e-01
1.9183840625e-01,1.9183840603e-01
2.5676617999e-01,2.5676617958e-01
2.8729513253e-01,2.8729513241e-01
2.7932411702e-01,2.7932411665e-01
2.3391072896e-01,2.3391072871e-01
1.5713293663e-01,1.5713293618e-01
5.9277386158e-02,5.9277385939e-02
-4.6537456591e-02,-4.6537456568e-02
-1.4611921743e-01,-1.4611921739e-01
-2.2610511411e-01,-2.2610511398e-01
-2.7575575286e-01,-2.7575575281e-01
-2.8839833800e-01,-2.8839833755e-01
-2.6232517975e-01,-2.6232517930e-01
-2.0102628526e-01,-2.0102628507e-01
-1.1272410036e-01,-1.1272410024e-01
-9.2721692753e-03,-9.2721688561e-03
9.5434986116e-02,9.5434986055e-02
1.8732760338e-01,1.8732760334e-01
2.5405156210e-01,2.5405156193e-01
2.8663025169e-01,2.8663025144e-01
2.8067374184e-01,2.8067374183e-01
2.3697217537e-01,2.3697217507e-01
1.6139292641e-01,1.6139292624e-01
6.4094632142e-02,6.4094631933e-02
-4.1836858832e-02,-4.1836858727e-02
-1.4214764966e-01,-1.4214764955e-01
-2.2333368728e-01,-2.2333368706e-01
-2.7445933865e-01,-2.7445933828e-01
-2.8863166168e-01,-2.8863166133e-01
-2.6393145101e-01,-2.6393145090e-01
-2.0367507086e-01,-2.0367507078e-01
-1.1597109816e-01,-1.1597109772e-01
-1.2630786384e-02,-1.2630786281e-02
9.2421469949e-02,9.2421469744e-02
1.8502390412e-01,1.8502390385e-01
2.5268675404e-01,2.5268675387e-01
2.8627777743e-01,2.8627777705e-01
2.8125631428e-01,2.8125631390e-01
2.3828893191e-01,2.3828893155e-01
1.6316293186e-01,1.6316293180e-01
6.6008658631e-02,6.6008658614e-02
-4.0065129348e-02,-4.0065129288e-02
-1.4073919092e-01,-1.4073919086e-01
-2.2241670984e-01,-2.2241670964e-01
-2.7406027551e-01,-2.7406027541e-01
-2.8868467072e-01,-2.8868467035e-01
-2.6430340113e-01,-2.6430340111e-01
-2.0420047635e-01,-2.0420047594e-01
-1.1649000104e-01,-1.1649000086e-01
-1.3022374381e-02,-1.3022374362e-02
9.2215677062e-02,9.2215676792e-02
1.8499136801e-01,1.8499136763e-01
2.5275102221e-01,2.5275102211e-01
2.8631969979e-01,2.8631969960e-01
2.8114504465e-01,2.8114504460e-01
2.3791651878e-01,2.3791651847e-01
1.6247554083e-01,1.6247554077e-01
6.5027955992e-02,6.5027955920e-02
-4.1235236718e-02,-4.1235236451e-02
-1.4192268814e-01,-1.4192268811e-01
-2.2339165054e-01,-2.2339165024e-01
-2.7459715251e-01,-2.7459715214e-01
-2.8859067002e-01,-2.8859066963e-01
-2.6346477038e-01,-2.6346477028e-01
-2.0261507193e-01,-2.0261507155e-01
-1.1428328254e-01,-1.1428328231e-01
-1.0442546175e-02,-1.0442546103e-02
9.4824373404e-02,9.4824373256e-02
1.8723454166e-01,1.8723454140e-01
2.5424309802e-01,2.5424309773e-01
2.8674723110e-01,2.8674723068e-01
2.8032429990e-01,2.8032429982e-01
2.3583548927e-01,2.3583548889e-01
1.5931235090e-01,1.5931235068e-01
6.1140893404e-02,6.1140893027e-02
-4.5346655535e-02,-4.5346655417e-02
-1.4568166241e-01,-1.4568166202e-01
-2.2622490600e-01,-2.2622490581e-01
-2.7602131853e-01,-2.7602131851e-01
-2.8829134154e-01,-2.8829134116e-01
-2.6135569630e-01,-2.6135569625e-01
-1.9886718664e-01,-1.9886718644e-01
-1.0931727404e-01,-1.0931727383e-01
-4.8838106529e-03,-4.8838104121e-03
1.0022393263e-01,1.0022393242e-01
1.9169818168e-01,1.9169818144e-01
2.5708063595e-01,2.5708063552e-01
2.8746024905e-01,2.8746024892e-01
2.7868930592e-01,2.7868930576e-01
2.3195162655e-01,2.3195162648e-01
1.5360479808e-01,1.5360479802e-01
5.4317178578e-02,5.4317178205e-02
-5.2383430310e-02,-5.2383430302e-02
-1.5195218984e-01,-1.5195218939e-01
-2.3080988684e-01,-2.3080988647e-01
-2.7819559057e-01,-2.7819559025e-01
-2.8763644273e-01,-2.8763644258e-01
-2.5783364511e-01,-2.5783364475e-01
-1.9284312957e-01,-1.9284312939e-01
-1.0152551428e-01,-1.0152551392e-01
3.6603267340e-03,3.6603263579e-03
1.0835603732e-01,1.0835603718e-01
1.9826341162e-01,1.9826341141e-01
2.6109748289e-01,2.6109748287e-01
2.8826623044e-01,2.8826623037e-01
2.7604709344e-01,2.7604709333e-01
2.2609896949e-01,2.2609896911e-01
1.4523901471e-01,1.4523901464e-01
4.4513994710e-02,4.4513994362e-02
-6.2307556996e-02,-6.2307556625e-02
-1.6061674075e-01,-1.6061674058e-01
-2.3696226227e-01,-2.3696226208e-01
-2.8089171633e-01,-2.8089171601e-01
-2.8638403092e-01,-2.8638403071e-01
-2.5267657138e-01,-2.5267657125e-01
-1.8437303637e-01,-1.8437303603e-01
-9.0816620432e-02,-9.0816620272e-02
1.5186473192e-02,1.5186472796e-02
1.1911898821e-01,1.1911898805e-01
2.0674049888e-01,2.0674049854e-01
2.6603905433e-01,2.6603905391e-01
2.8887904727e-01,2.8887904715e-01
2.7211908521e-01,2.7211908484e-01
2.1804603357e-01,2.1804603329e-01
1.3406499146e-01,1.3406499103e-01
3.1686948748e-02,3.1686948612e-02
-7.5047722096e-02,-7.5047722086e-02
-1.7149420026e-01,-1.7149419989e-01
-2.4441275164e-01,-2.4441275140e-01
-2.8378710024e-01,-2.8378710011e-01
-2.8420177754e-01,-2.8420177707e-01
-2.4558884600e-01,-2.4558884557e-01
-1.7324077562e-01,-1.7324077524e-01
-7.7086938558e-02,-7.7086938545e-02
2.9667635472e-02,2.9667635448e-02
1.3235483462e-01,1.3235483458e-01
2.1685869486e-01,2.1685869480e-01
2.7155644007e-01,2.7155643981e-01
2.8891834765e-01,2.8891834756e-01
2.6654604851e-01,2.6654604822e-01
2.0750584704e-01,2.0750584686e-01
1.1991046498e-01,1.1991046462e-01
1.5805981691e-02,1.5805981588e-02
-9.0483555077e-02,-9.0483554639e-02
-1.8432652583e-01,-1.8432652578e-01
-2.5279816732e-01,-2.5279816706e-01
-2.8646165716e-01,-2.8646165691e-01
-2.8067027966e-01,-2.8067027964e-01
-2.3621077448e-01,-2.3621077416e-01
-1.5919852982e-01,-1.5919852955e-01
-6.0238283844e-02,-6.0238283593e-02
4.7034736898e-02,4.7034736723e-02
1.4783274952e-01,1.4783274941e-01
2.2825388730e-01,2.2825388703e-01
2.7720022050e-01,2.7720022015e-01
2.8791060332e-01,2.8791060299e-01
2.5889644403e-01,2.5889644399e-01
1.9415063358e-01,1.9415063318e-01
1.0260003520e-01,1.0260003479e-01
-3.1236664069e-03,-3.1236661598e-03
-1.0842574165e-01,-1.0842574155e-01
-1.9876279577e-01,-1.9876279542e-01
-2.6165177644e-01,-2.6165177627e-01
-2.8839603286e-01,-2.8839603253e-01
-2.7528960802e-01,-2.7528960770e-01
-2.2413276740e-01,-2.2413276695e-01
-1.4198677738e-01,-1.4198677707e-01
-4.0201045612e-02,-4.0201045573e-02
6.7153594871e-02,6.7153594457e-02
1.6522936827e-01,1.6522936802e-01
2.4045518569e-01,2.4045518553e-01
2.8241536779e-01,2.8241536766e-01
2.8529326274e-01,2.8529326245e-01
2.4867947059e-01,2.4867947027e-01
1.7763211012e-01,1.7763210973e-01
8.1980001649e-02,8.1980001647e-02
-2.5035511550e-02,-2.5035511237e-02
-1.2859264281e-01,-1.2859264249e-01
-2.1434178793e-01,-2.1434178762e-01
-2.7039446558e-01,-2.7039446542e-01
-2.8897281708e-01,-2.8897281690e-01
-2.6749062943e-01,-2.6749062911e-01
-2.0891538945e-01,-2.0891538914e-01
-1.2136040548e-01,-1.2136040535e-01
-1.6962772276e-02,-1.6962772235e-02
8.9797892110e-02,8.9797891676e-02
1.8410721370e-01,1.8410721328e-01
2.5287200579e-01,2.5287200557e-01
2.8653902823e-01,2.8653902793e-01
2.8042378326e-01,2.8042378323e-01
2.3536430026e-01,2.3536430020e-01
1.5760839339e-01,1.5760839311e-01
5.7949254848e-02,5.7949254755e-02
-4.9771287745e-02,-4.9771287479e-02
-1.5058449175e-01,-1.5058449144e-01
-2.3047470867e-01,-2.3047470860e-01
-2.7832865634e-01,-2.7832865622e-01
-2.8748275194e-01,-2.8748275153e-01
-2.5665287336e-01,-2.5665287301e-01
-1.9011656248e-01,-1.9011656241e-01
-9.7121538515e-02,-9.7121538129e-02
9.3979715271e-03,9.3979714438e-03
1.1461913064e-01,1.1461913027e-01
2.0389285351e-01,2.0389285311e-01
2.6478373382e-01,2.6478373352e-01
2.8880340954e-01,2.8880340932e-01
2.7259559117e-01,2.7259559091e-01
2.1840707692e-01,2.1840707678e-01
1.3377837284e-01,1.3377837278e-01
3.0496224179e-02,3.0496223830e-02
-7.7046690665e-02,-7.7046690509e-02
-1.7385681312e-01,-1.7385681299e-01
-2.4643026528e-01,-2.4643026525e-01
-2.8463740817e-01,-2.8463740787e-01
-2.8313826669e-01,-2.8313826630e-01
-2.4213082724e-01,-2.4213082716e-01
-1.6732707670e-01,-1.6732707666e-01
-6.9159321345e-02,-6.9159321021e-02
3.8673206380e-02,3.8673206232e-02
1.4111518514e-01,1.4111518487e-01
2.2385707695e-01,2.2385707684e-01
2.7533460967e-01,2.7533460921e-01
2.8834638885e-01,2.8834638884e-01
2.6106317985e-01,2.6106317947e-01
1.9728715147e-01,1.9728715112e-01
1.0592405540e-01,1.0592405498e-01
-2.5867519331e-04,-2.5867484510e-04
-1.0641496565e-01,-1.0641496535e-01
-1.9769542681e-01,-1.9769542664e-01
-2.6132491634e-01,-2.6132491603e-01
-2.8839161140e-01,-2.8839161107e-01
-2.7509688818e-01,-2.7509688772e-01
-2.2329047598e-01,-2.2329047555e-01
-1.4021520993e-01,-1.4021520969e-01
-3.7496302724e-02,-3.7496302277e-02
7.0484081053e-02,7.0484080818e-02
1.6859987440e-01,1.6859987425e-01
2.4310011214e-01,2.4310011184e-01
2.8353702403e-01,2.8353702370e-01
2.8423274539e-01,2.8423274495e-01
2.4507852737e-01,2.4507852737e-01
1.7155367763e-01,1.7155367741e-01
7.3960760516e-02,7.3960760143e-02
-3.4016473092e-02,-3.4016472753e-02
-1.3723079735e-01,-1.3723079721e-01
-2.2119623703e-01,-2.2119623702e-01
-2.7412179109e-01,-2.7412179066e-01
-2.8856854606e-01,-2.8856854560e-01
-2.6249710110e-01,-2.6249710098e-01
-1.9955756487e-01,-1.9955756469e-01
-1.0858059835e-01,-1.0858059814e-01
-2.3401760474e-03,-2.3401756771e-03
1.0423883363e-01,1.0423883330e-01
1.9617692446e-01,1.9617692428e-01
2.6054567767e-01,2.6054567751e-01
2.8828689450e-01,2.8828689409e-01
2.7548901254e-01,2.7548901225e-01
2.2394070285e-01,2.2394070262e-01
1.4088301166e-01,1.4088301128e-01
3.7994086336e-02,3.7994086277e-02
-7.0251428472e-02,-7.0251428057e-02
-1.6861803950e-01,-1.6861803923e-01
-2.4325391038e-01,-2.4325390998e-01
-2.8364235398e-01,-2.8364235396e-01
-2.8408525374e-01,-2.8408525372e-01
-2.4450895453e-01,-2.4450895423e-01
-1.7047836782e-01,-1.7047836771e-01
-7.2416476947e-02,-7.2416476905e-02
3.5861574674e-02,3.5861574579e-02
1.3909386617e-01,1.3909386611e-01
2.2272274415e-01,2.2272274410e-01
2.7494837859e-01,2.7494837856e-01
2.8839505604e-01,2.8839505604e-01
2.6115471597e-01,2.6115471590e-01
1.9705982456e-01,1.9705982413e-01
1.0514626843e-01,1.0514626838e-01
-1.6187556910e-03,-1.6187555157e-03
-1.0816500926e-01,-1.0816500895e-01
-1.9944603083e-01,-1.9944603043e-01
-2.6256441080e-01,-2.6256441046e-01
-2.8859527535e-01,-2.8859527502e-01
-2.7385000519e-01,-2.7385000512e-01
-2.2040100728e-01,-2.2040100722e-01
-1.3579258940e-01,-1.3579258928e-01
-3.1977965402e-02,-3.1977965031e-02
7.6368100596e-02,7.6368100476e-02
1.7392301125e-01,1.7392301094e-01
2.4688346570e-01,2.4688346544e-01
2.8491947471e-01,2.8491947427e-01
2.8263851513e-01,2.8263851488e-01
2.4035207205e-01,2.4035207182e-01
1.6403532179e-01,1.6403532168e-01
6.4484822458e-02,6.4484822098e-02
-4.4207333986e-02,-4.4207333587e-02
-1.4664748444e-01,-1.4664748404e-01
-2.2832046124e-01,-2.2832046123e-01
-2.7764703194e-01,-2.7764703194e-01
-2.8762698080e-01,-2.8762698034e-01
-2.5683447918e-01,-2.5683447905e-01
-1.8962394027e-01,-1.8962394027e-01
-9.5516341581e-02,-9.5516341273e-02
1.2147796514e-02,1.2147796340e-02
1.1809844446e-01,1.1809844431e-01
2.0730149335e-01,2.0730149327e-01
2.6709254991e-01,2.6709254971e-01
2.8897617778e-01,2.8897617757e-01
2.6983478983e-01,2.6983478945e-01
2.1237491177e-01,2.1237491164e-01
1.2474663897e-01,1.2474663882e-01
1.9389482131e-02,1.9389481749e-02
-8.8732220654e-02,-8.8732220232e-02
-1.8425419802e-01,-1.8425419787e-01
-2.5359579695e-01,-2.5359579688e-01
-2.8689183199e-01,-2.8689183155e-01
-2.7939777906e-01,-2.7939777868e-01
-2.3216792117e-01,-2.3216792103e-01
-1.5190922490e-01,-1.5190922469e-01
-5.0030876902e-02,-5.0030876882e-02
5.8976109221e-02,5.8976109140e-02
1.5959929096e-01,1.5959929070e-01
2.3751235553e-01,2.3751235520e-01
2.8161568056e-01,2.8161568055e-01
2.8561913268e-01,2.8561913222e-01
2.4894118162e-01,2.4894118123e-01
1.7679552789e-01,1.7679552780e-01
7.9452052732e-02,7.9452052712e-02
-2.9223445143e-02,-2.9223444872e-02
-1.3374332881e-01,-1.3374332851e-01
-2.1920511083e-01,-2.1920511080e-01
-2.7341688308e-01,-2.7341688285e-01
-2.8863796643e-01,-2.8863796638e-01
-2.6268607349e-01,-2.6268607331e-01
-1.9925235548e-01,-1.9925235538e-01
-1.0737854774e-01,-1.0737854755e-01
-1.6996826849e-04,-1.6996823251e-04
1.0707269642e-01,1.0707269609e-01
1.9903666808e-01,1.9903666805e-01
2.6258394257e-01,2.6258394215e-01
2.8862937405e-01,2.8862937400e-01
2.7344133681e-01,2.7344133658e-01
2.1917850341e-01,2.1917850338e-01
1.3358522461e-01,1.3358522439e-01
2.8888178443e-02,2.8888178058e-02
-7.9948790925e-02,-7.9948790837e-02
-1.7736274874e-01,-1.7736274842e-01
-2.4941725749e-01,-2.4941725703e-01
-2.8579717859e-01,-2.8579717828e-01
-2.8128701936e-01,-2.8128701914e-01
-2.3652071541e-01,-2.3652071506e-01
-1.5789476434e-01,-1.5789476410e-01
-5.6656274389e-02,-5.6656274013e-02
5.2704346302e-02,5.2704345901e-02
1.5452658268e-01,1.5452658245e-01
2.3422239082e-01,2.3422239069e-01
2.8036702878e-01,2.8036702843e-01
2.8633835796e-01,2.8633835772e-01
2.5126918111e-01,2.5126918079e-01
1.8017537460e-01,1.8017537426e-01
8.3240582849e-02,8.3240582608e-02
-2.5640821034e-02,-2.5640820619e-02
-1.3085428420e-01,-1.3085428393e-01
-2.1730411024e-01,-2.1730411006e-01
-2.7257995179e-01,-2.7257995168e-01
-2.8873974450e-01,-2.8873974411e-01
-2.6345274308e-01,-2.6345274271e-01
-2.0033787863e-01,-2.0033787843e-01
-1.0844800823e-01,-1.0844800808e-01
-9.7324373581e-04,-9.7324373201e-04
1.0665117701e-01,1.0665117670e-01
1.9896122527e-01,1.9896122487e-01
2.6268644437e-01,2.6268644398e-01
2.8865890279e-01,2.8865890251e-01
2.7313396426e-01,2.7313396381e-01
2.1833234052e-01,2.1833234048e-01
1.3212465502e-01,1.3212465495e-01
2.6902998455e-02,2.6902998332e-02
-8.2199014328e-02,-8.2199014258e-02
-1.7948222335e-01,-1.7948222300e-01
-2.5094115825e-01,-2.5094115781e-01
-2.8628137723e-01,-2.8628137708e-01
-2.8040418742e-01,-2.8040418727e-01
-2.3414436997e-01,-2.3414436961e-01
-1.5415386757e-01,-1.5415386716e-01
-5.1947300320e-02,-5.1947299857e-02
5.7754026437e-02,5.7754026260e-02
1.5914168606e-01,1.5914168581e-01
2.3759821195e-01,2.3759821150e-01
2.8180541060e-01,2.8180541052e-01
2.8537869751e-01,2.8537869733e-01
2.4779123523e-01,2.4779123487e-01
1.7445381563e-01,1.7445381545e-01
7.5938079498e-02,7.5938079040e-02
-3.3545718283e-02,-3.3545718063e-02
-1.3819745109e-01,-1.3819745090e-01
-2.2290714092e-01,-2.2290714085e-01
-2.7543726682e-01,-2.7543726657e-01
-2.8819207794e-01,-2.8819207754e-01
-2.5931789709e-01,-2.5931789679e-01
-1.9297474446e-01,-1.9297474436e-01
-9.8739165041e-02,-9.8739164881e-02
9.7763336615e-03,9.7763333470e-03
1.1688847232e-01,1.1688847188e-01
2.0710948031e-01,2.0710948016e-01
2.6738703475e-01,2.6738703437e-01
2.8899383281e-01,2.8899383266e-01
2.6879306130e-01,2.6879306091e-01
2.0969599813e-01,2.0969599811e-01
1.2024467491e-01,1.2024467485e-01
1.3379100216e-02,1.3379099779e-02
-9.5433321612e-02,-9.5433321316e-02
-1.9043596081e-01,-1.9043596042e-01
-2.5786493198e-01,-2.5786493160e-01
-2.8794432917e-01,-2.8794432897e-01
-2.7630533035e-01,-2.7630532999e-01
-2.2462291224e-01,-2.2462291224e-01
-1.4037706823e-01,-1.4037706796e-01
-3.5772234034e-02,-3.5772233736e-02
7.4029269587e-02,7.4029269163e-02
1.7310428626e-01,1.7310428619e-01
2.4707811279e-01,2.4707811233e-01
2.8521109750e-01,2.8521109745e-01
2.8195952078e-01,2.8195952065e-01
2.3778366041e-01,2.3778366018e-01
1.5908495017e-01,1.5908495011e-01
5.7280447552e-02,5.7280447334e-02
-5.2851879059e-02,-5.2851879038e-02
-1.5531745353e-01,-1.5531745320e-01
-2.3522797197e-01,-2.3522797180e-01
-2.8096551389e-01,-2.8096551355e-01
-2.8587319737e-01,-2.8587319702e-01
-2.4922612610e-01,-2.4922612589e-01
-1.7634071101e-01,-1.7634071084e-01
-7.7805570636e-02,-7.7805570327e-02
3.2055043905e-02,3.2055043615e-02
1.3726256882e-01,1.3726256881e-01
2.2250792628e-01,2.2250792617e-01
2.7537987505e-01,2.7537987474e-01
2.8817346273e-01,2.8817346273e-01
2.5901485956e-01,2.5901485933e-01
1.9213807165e-01,1.9213807164e-01
9.7272348745e-02,9.7272348590e-02
-1.1771406643e-02,-1.1771406513e-02
-1.1911011081e-01,-1.1911011068e-01
-2.0910164732e-01,-2.0910164714e-01
-2.6862486662e-01,-2.6862486638e-01
-2.8899402829e-01,-2.8899402823e-01
-2.6722816773e-01,-2.6722816750e-01
-2.0648959820e-01,-2.0648959791e-01
-1.1562672113e-01,-1.1562672071e-01
-7.8869095911e-03,-7.8869094141e-03
1.0101358896e-01,1.0101358872e-01
1.9518171378e-01,1.9518171344e-01
2.6086741612e-01,2.6086741593e-01
2.8847258269e-01,2.8847258259e-01
2.7395537449e-01,2.7395537449e-01
2.1942423867e-01,2.1942423843e-01
1.3283397310e-01,1.3283397304e-01
2.6827315512e-02,2.6827315334e-02
-8.3109545039e-02,-8.3109544590e-02
-1.8090864698e-01,-1.8090864690e-01
-2.5226891514e-01,-2.5226891506e-01
-2.8674846406e-01,-2.8674846375e-01
-2.7929427852e-01,-2.7929427847e-01
-2.3098492587e-01,-2.3098492576e-01
-1.4887681624e-01,-1.4887681603e-01
-4.4975573056e-02,-4.4975572731e-02
6.5517846927e-02,6.5517846495e-02
1.6643029101e-01,1.6643029079e-01
2.4298378940e-01,2.4298378918e-01
2.8396063494e-01,2.8396063484e-01
2.8334882741e-01,2.8334882716e-01
2.4122628164e-01,2.4122628151e-01
1.6375344360e-01,1.6375344340e-01
6.2274467090e-02,6.2274466734e-02
-4.8342225597e-02,-4.8342225142e-02
-1.5188149786e-01,-1.5188149782e-01
-2.3315839161e-01,-2.3315839143e-01
-2.8024595243e-01,-2.8024595231e-01
-2.8622701876e-01,-2.8622701857e-01
-2.5021244959e-01,-2.5021244958e-01
-1.7747559897e-01,-1.7747559864e-01
-7.8682377528e-02,-7.8682377469e-02
3.1671009340e-02,3.1671009026e-02
1.3738407761e-01,1.3738407753e-01
2.2293018902e-01,2.2293018876e-01
2.7573772085e-01,2.7573772054e-01
2.8803903234e-01,2.8803903190e-01
2.5801507646e-01,2.5801507616e-01
1.9006669317e-01,1.9006669289e-01
9.4171792402e-02,9.4171792269e-02
-1.5578012486e-02,-1.5578012448e-02
-1.2304697515e-01,-1.2304697512e-01
-2.1242721603e-01,-2.1242721565e-01
-2.7056451022e-01,-2.7056451002e-01
-2.8889559185e-01,-2.8889559163e-01
-2.6471145530e-01,-2.6471145498e-01
-2.0155999350e-01,-2.0155999344e-01
-1.0872779688e-01,-1.0872779647e-01
1.2353985105e-04,1.2353947386e-04
1.0896663598e-01,1.0896663554e-01
2.0176776160e-01,2.0176776126e-01
2.6484922122e-01,2.6484922087e-01
2.8890655004e-01,2.8890655003e-01
2.7038283830e-01,2.7038283786e-01
2.1199690632e-01,2.1199690597e-01
1.2234656789e-01,1.2234656746e-01
1.4644527828e-02,1.4644527808e-02
-9.5227526523e-02,-9.5227526501e-02
-1.9106026108e-01,-1.9106026087e-01
-2.5870837515e-01,-2.5870837504e-01
-2.8817968734e-01,-2.8817968722e-01
-2.7511292207e-01,-2.7511292184e-01
-2.2142536793e-01,-2.2142536752e-01
-1.3503389885e-01,-1.3503389852e-01
-2.8689598100e-02,-2.8689597733e-02
8.1902776318e-02,8.1902775913e-02
1.8040336313e-01,1.8040336296e-01
2.5225160615e-01,2.5225160597e-01
2.8681971127e-01,2.8681971086e-01
2.7898650401e-01,2.7898650384e-01
2.2989835353e-01,2.2989835311e-01
1.4680377436e-01,1.4680377394e-01
4.1985207142e-02,4.1985206772e-02
-6.9054912951e-02,-6.9054912776e-02
-1.6988614354e-01,-1.6988614341e-01
-2.4558133290e-01,-2.4558133259e-01
-2.8492744189e-01,-2.8492744174e-01
-2.8208830521e-01,-2.8208830487e-01
-2.3747251037e-01,-2.3747250997e-01
-1.5767701009e-01,-1.5767700970e-01
-5.4513858799e-02,-5.4513858631e-02
5.6736663121e-02,5.6736662984e-02
1.5958843932e-01,1.5958843892e-01
2.3879258669e-01,2.3879258661e-01
2.8259916699e-01,2.8259916697e-01
2.8450195238e-01,2.8450195212e-01
2.4420691713e-01,2.4420691701e-01
1.6767996948e-01,1.6767996922e-01
6.6265881156e-02,6.6265881062e-02
-4.4991796501e-02,-4.4991796371e-02
-1.4958127862e-01,-1.4958127821e-01
-2.3197297347e-01,-2.3197297333e-01
-2.7992615004e-01,-2.7992614964e-01
-2.8630910945e-01,-2.8630910907e-01
-2.5016196918e-01,-2.5016196910e-01
-1.7684336516e-01,-1.7684336472e-01
-7.7238315968e-02,-7.7238315716e-02
3.3855991984e-02,3.3855991904e-02
1.3992738369e-01,1.3992738351e-01
2.2520274865e-01,2.2520274855e-01
2.7699427348e-01,2.7699427307e-01
2.8758874782e-01,2.8758874768e-01
2.5539838617e-01,2.5539838616e-01
1.8520114999e-01,1.8520114990e-01
8.7433853134e-02,8.7433852721e-02
-2.3357708740e-02,-2.3357708473e-02
-1.3068172685e-01,-1.3068172662e-01
-2.1855498410e-01,-2.1855498385e-01
-2.7388380008e-01,-2.7388380002e-01
-2.8841654329e-01,-2.8841654304e-01
-2.5997633723e-01,-2.5997633720e-01
-1.9278950018e-01,-1.9278950011e-01
-9.6859819550e-02,-9.6859819256e-02
1.3519047242e-02,1.3519046828e-02
1.2189212102e-01,1.2189212069e-01
2.1209580874e-01,2.1209580870e-01
2.7066923544e-01,2.7066923538e-01
2.8886438711e-01,2.8886438673e-01
2.6395467682e-01,2.6395467669e-01
1.9964589056e-01,1.9964589039e-01
1.0552722916e-01,1.0552722914e-01
-4.3565878753e-03,-4.3565877713e-03
-1.1359982883e-01,-1.1359982844e-01
-2.0588470513e-01,-2.0588470483e-01
-2.6741927534e-01,-2.6741927490e-01
-2.8899999814e-01,-2.8899999801e-01
-2.6739028385e-01,-2.6739028376e-01
-2.0580826050e-01,-2.0580826048e-01
-1.1344989887e-01,-1.1344989855e-01
-4.1178029361e-03,-4.1178027168e-03
1.0584017646e-01,1.0584017634e-01
1.9997484635e-01,1.9997484609e-01
2.6419682264e-01,2.6419682242e-01
2.8888662356e-01,2.8888662346e-01
2.7033749539e-01,2.7033749502e-01
2.1131426760e-01,2.1131426748e-01
1.2064363316e-01,1.2064363295e-01
1.1896207193e-02,1.1896206997e-02
-9.8643159876e-02,-9.8643159494e-02
-1.9441345882e-01,-1.9441345846e-01
-2.6105905919e-01,-2.6105905883e-01
-2.8858281547e-01,-2.8858281532e-01
-2.7284762625e-01,-2.7284762589e-01
-2.1620062489e-01,-2.1620062459e-01
-1.2712547860e-01,-1.2712547835e-01
-1.8973936647e-02,-1.8973936327e-02
9.2034033433e-02,9.2034033034e-02
1.8924219837e-01,1.8924219813e-01
2.5805755956e-01,2.5805755937e-01
2.8814227146e-01,2.8814227134e-01
2.7496856553e-01,2.7496856544e-01
2.2050251718e-01,2.2050251672e-01
1.3291304854e-01,1.3291304838e-01
2.5348865772e-02,2.5348865427e-02
-8.6033871952e-02,-8.6033871863e-02
-1.8449752823e-01,-1.8449752778e-01
-2.5523843430e-01,-2.5523843430e-01
-2.8761372779e-01,-2.8761372762e-01
-2.7674444104e-01,-2.7674444066e-01
-2.2425309098e-01,-2.2425309056e-01
-1.3802391684e-01,-1.3802391663e-01
-3.1020819842e-02,-3.1020819675e-02
8.0660099188e-02,8.0660099164e-02
1.8021108921e-01,1.8021108909e-01
2.5264249184e-01,2.5264249183e-01
2.8704089474e-01,2.8704089439e-01
2.7821534332e-01,2.7821534313e-01
2.2748301278e-01,2.2748301271e-01
1.4247507925e-01,1.4247507881e-01
3.5991020542e-02,3.5991020501e-02
-7.5926976649e-02,-7.5926976278e-02
-1.7641005330e-01,-1.7641005293e-01
-2.5030540903e-01,-2.5030540861e-01
-2.8646242420e-01,-2.8646242386e-01
-2.7941710078e-01,-2.7941710036e-01
-2.3022009019e-01,-2.3022009013e-01
-1.4628248036e-01,-1.4628248010e-01
-4.0261590659e-02,-4.0261590388e-02
7.1846047965e-02,7.1846047882e-02
1.7311745366e-01,1.7311745323e-01
2.4825790184e-01,2.4825790152e-01
2.8591190107e-01,2.8591190092e-01
2.8038109871e-01,2.8038109839e-01
2.3248895065e-01,2.3248895025e-01
1.4946060370e-01,1.4946060348e-01
4.3835118781e-02,4.3835118413e-02
-6.8426534879e-02,-6.8426534534e-02
-1.7035248442e-01,-1.7035248410e-01
-2.4652588833e-01,-2.4652588787e-01
-2.8541785035e-01,-2.8541785013e-01
-2.8113413506e-01,-2.8113413462e-01
-2.3431077265e-01,-2.3431077227e-01
-1.5202212272e-01,-1.5202212241e-01
-4.6714284410e-02,-4.6714283992e-02
6.5675681771e-02,6.5675681457e-02
1.6813076532e-01,1.6813076520e-01
2.4513063769e-01,2.4513063766e-01
2.8500375329e-01,2.8500375291e-01
2.8169830706e-01,2.8169830702e-01
2.3570306519e-01,2.3570306506e-01
1.5397761033e-01,1.5397761017e-01
4.8901543627e-02,4.8901543487e-02
-6.3599046270e-02,-6.3599045854e-02
